text,tweet_unique_id,author_handle,author_id,author_verified,date_tweeted,num_followers,num_following
RT @pharris667: $TWLO-Presents Today at 1:30 PM PT at the  KeyBanc Conference,1160911555585642496,stockassassin74,501848788,False,2019-08-12 13:50:58+00:00,1315,2367
"$GH $ZS $TWLO $AVLR $ZM $TEAM $CYBR 

-BTD",1160912232621887490,BrandonPKoch,767005402047193089,False,2019-08-12 13:53:39+00:00,281,48
$TWLO looks good to move up higher,1160912648948482050,DeltaNinety,2335651058,False,2019-08-12 13:55:18+00:00,34398,5
Watch for a move up higher on $TWLO today,1160912691587944449,Live_Traders,2901962658,False,2019-08-12 13:55:29+00:00,13508,15358
Pound $twlo oct 135c @ 9.59,1160913288596606981,stockassassin74,501848788,False,2019-08-12 13:57:51+00:00,1315,2367
"$WDAY $PYPL $CCRM $TWLO $RVLV $MTCH $SYMC
AAII Survey Most Bearish Since December, Goldman Lowers Q4 GDP, Hong Kong… https://t.co/6g9TeouUyt",1160914698767872000,EXstrategy,453171574,False,2019-08-12 14:03:27+00:00,471,2175
"👀👀👀

$TWLO Former GE CEO Jeff Immelt Loaded Up on Twilio Stock After It Slipped https://t.co/DO34QB61bP",1160914950597967872,OphirGottlieb,100024370,True,2019-08-12 14:04:27+00:00,22886,306
"RT @OphirGottlieb: 👀👀👀

$TWLO Former GE CEO Jeff Immelt Loaded Up on Twilio Stock After It Slipped https://t.co/DO34QB61bP",1160915095901413376,GBaller,14153106,False,2019-08-12 14:05:02+00:00,298,1622
"$TWLO in +7.93% Uptrend, advancing for three consecutive days on August 9, 2019. View odds for this and other indic… https://t.co/ND6C6TcdVz",1160916893059862529,Tickeron,374729426,False,2019-08-12 14:12:10+00:00,693,810
"RT @OphirGottlieb: 👀👀👀

$TWLO Former GE CEO Jeff Immelt Loaded Up on Twilio Stock After It Slipped https://t.co/DO34QB61bP",1160917862812250113,stockassassin74,501848788,False,2019-08-12 14:16:01+00:00,1315,2367
"RT @BrandonPKoch: $GH $ZS $TWLO $AVLR $ZM $TEAM $CYBR 

-BTD",1160920857461571584,DDgudina,980266005640503297,False,2019-08-12 14:27:55+00:00,15,265
"Holdings 
$BPTH at $12.16 
$SHOP $395c at .70 
$TWLO 143C sept 13 at 3.00 

$SPY $DJIA $DIS $ROKU $CRWD $GSX $AMRS $RKDA $AMGN $AMZN $RH 
:D",1160926225667416065,Lowfloatqueen,1095902519056875520,False,2019-08-12 14:49:15+00:00,109,94
$TWLO over $132 buyable w 2.5 stop,1160927698669232128,TradeInTheZone,87591850,False,2019-08-12 14:55:07+00:00,3435,754
"Open positions:
$MSFT (1.56%)
$AAPL (2.19%)
$SHOP (1.33%)
$BYND (0.54%)
$TWLO (4.89%)

most bought off lows of last… https://t.co/DGHKoz21BY",1160936526819352578,roxorfuxor,27993048,False,2019-08-12 15:30:11+00:00,1235,586
"If you're hoping for $TWLO to get down to the 200 day and are certain that you'll buy at that mark, you can write a… https://t.co/hfBCpcZW8r",1160938072172716032,GreenTrades_,1024779782,False,2019-08-12 15:36:20+00:00,34,60
@jimcramer I know you've been waiting for $twlo to come down. After great quarter and #SIGNALConf let's pump it. Di… https://t.co/Z6xbsESmBg,1160940343220563969,grounddemonrby,1146500448494342144,False,2019-08-12 15:45:21+00:00,18,61
$TWLO cup and handle look on the 30 https://t.co/A2BkQheTC3,1160954141377568770,BrandonPKoch,767005402047193089,False,2019-08-12 16:40:11+00:00,282,48
This is today $TWLO https://t.co/GHUGcB7zZ9,1160963789996666880,sjwcpa,145873294,False,2019-08-12 17:18:31+00:00,414,155
"RT @EXstrategy: $WDAY $PYPL $CCRM $TWLO $RVLV $MTCH $SYMC
AAII Survey Most Bearish Since December, Goldman Lowers Q4 GDP, Hong Kong Riots -…",1160965347895336961,Gambiste1,1136370591517290496,False,2019-08-12 17:24:43+00:00,1541,2
"Will these 3 stocks be the next market leaders? - https://t.co/WHWcObT0P7

$BTC $TLRY $FB $NVDA $BYND $TWLO $BKNG… https://t.co/RDjH2O6Zxv",1160974012111052801,ExactOptionPick,364589590,False,2019-08-12 17:59:08+00:00,450,4
"Will these 3 stocks be the next market leaders? - https://t.co/lNTjmtsMH4

$BTC $TLRY $FB $NVDA $BYND $TWLO $BKNG… https://t.co/vavxCHdecW",1160974012085940224,ExactOptionPick,364589590,False,2019-08-12 17:59:08+00:00,450,4
"Will these 3 stocks be the next market leaders? - https://t.co/VoZso55qip

$BTC $TLRY $FB $NVDA $BYND $TWLO $BKNG… https://t.co/vE3Hmn4AlI",1160974037721464832,ExactOptionPick,364589590,False,2019-08-12 17:59:15+00:00,450,4
If $TWLO takes out secondary price of $126.00 that’s all I need to know. Risk off. $QQQ https://t.co/3TdHXEpbUK,1160989249157492743,kentuckyhug,1151308269597548545,False,2019-08-12 18:59:41+00:00,118,607
$FOMX $RLGY $APOP $YRIV $CTST $RKDA ... $TWLO $SBUX,1160991067358945280,SquiggsTrades,4708066273,False,2019-08-12 19:06:55+00:00,138,462
"RT @BrandonPKoch: $GH $ZS $TWLO $AVLR $ZM $TEAM $CYBR 

-BTD",1160993766687334402,Gambiste1,1136370591517290496,False,2019-08-12 19:17:38+00:00,1545,2
@OphirGottlieb $twlo making a move now.,1161001372025647104,mvk5000,942972387544330240,False,2019-08-12 19:47:52+00:00,34,152
@OphirGottlieb $twlo been down all day. Presenting at KeyBank Conf in 45mins.,1161001557493608448,mvk5000,942972387544330240,False,2019-08-12 19:48:36+00:00,34,152
RT @mvk5000: @OphirGottlieb $twlo been down all day. Presenting at KeyBank Conf in 45mins.,1161002640177676288,OphirGottlieb,100024370,True,2019-08-12 19:52:54+00:00,22929,305
Hammer forming : $TEAM $TWLO $AAPL $CYBR $SNAP $BABA,1161003011075911682,trade4me_net,267305162,False,2019-08-12 19:54:22+00:00,913,0
$TWLO at 131s now vs 127 stop,1161003844198907906,SwatOptions,106504911,False,2019-08-12 19:57:41+00:00,37689,56
RT @mvk5000: @OphirGottlieb $twlo been down all day. Presenting at KeyBank Conf in 45mins.,1161003872242061314,BretKenwell,478050993,False,2019-08-12 19:57:48+00:00,1877,1072
$TWLO long 16 Aug 135 calls for 1.60 with stock at 131.30 ish. Half position. Showing lots of strength/support in a down market,1161004678668152832,travismlow,225073123,False,2019-08-12 20:01:00+00:00,174,1463
Stock and Options trading system. VolatilityTrader: https://t.co/eVwKMfovby $SVXY $W $WYNN $UVXY $SRPT $TIF $TGT $LOW $TWLO $VIX $FN $MON,1161008743364120576,ProfectuSystems,752958203281932288,False,2019-08-12 20:17:09+00:00,824,12
$TWLO https://t.co/C4lHvlAFmu,1161040907694530560,BrandonPKoch,767005402047193089,False,2019-08-12 22:24:58+00:00,282,48
RT @trade4me_net: Hammer forming : $TEAM $TWLO $AAPL $CYBR $SNAP $BABA,1161053540229505024,Gambiste1,1136370591517290496,False,2019-08-12 23:15:09+00:00,1542,2
Dow drops 389 points as Hong Kong unrest grows. $ROKU continues winning. $PINS $TWLO strong. Live https://t.co/oVfBaxV9AQ,1161060171428356096,NaviAvatar1,514099301,False,2019-08-12 23:41:30+00:00,1868,1588
Hong Kong Fears grip stocks $AAPL $AMZN $ROKU $PINS $NVDA $BABA $TWLO https://t.co/sZxViuupmL,1161060804847788033,NaviAvatar1,514099301,False,2019-08-12 23:44:01+00:00,1868,1588
A Current Ratio of 10.21 indicates that $TWLO has no problem at all paying its short term obligations.… https://t.co/N95o07E9ho,1161061929114378240,ChartMill,121370906,False,2019-08-12 23:48:30+00:00,4723,382
RT @NaviAvatar1: Hong Kong Fears grip stocks $AAPL $AMZN $ROKU $PINS $NVDA $BABA $TWLO https://t.co/sZxViuupmL,1161063319484059648,StellaNelaStnza,16087780,False,2019-08-12 23:54:01+00:00,844,1030
RT @SwatOptions: $TWLO at 131s now vs 127 stop,1161067528950603782,Celena033,1369814401,False,2019-08-13 00:10:45+00:00,329,2935
This video from $TWLO (albeit from 2016) shows the power of the SaaS building blocks they have built. You can just… https://t.co/u9ZmeF1feT,1161081829417525248,Roadmap2Retire,1512267163,False,2019-08-13 01:07:34+00:00,4189,845
"Well, I took the plunge in my first ever SaaS investment. Picked up a small position (&lt;1%) in $TWLO last week. 

Now watch the stock tank ;)",1161082066886365184,Roadmap2Retire,1512267163,False,2019-08-13 01:08:31+00:00,4189,845
RT @SwatOptions: $TWLO at 131s now vs 127 stop,1161086696081039361,CorettazWeis,364524214,False,2019-08-13 01:26:54+00:00,510,3209
Tuesday’s 👀2: $QQQ $SPY $UVXY $TVIX $ROKU $TSLA $NFLX $TWLO $NVDA $PINS $PAYC $SEDG $TLRY $TER $TWTR $SQ $PYPL $V… https://t.co/CgiqVDJEfW,1161094781209997315,mchaudhry82,21066148,False,2019-08-13 01:59:02+00:00,6634,501
Former GE CEO Jeff Immelt Loaded Up on $TWLO Stock After It Slipped https://t.co/GdAmOK6IVG via @BarronsOnline,1161188299777695745,alexsawtschuk,106873752,False,2019-08-13 08:10:39+00:00,118,325
"$TWLO
hammer, 2b making
watching https://t.co/bmTRfZgivI",1161204554039472129,MKoch666,1946261930,False,2019-08-13 09:15:14+00:00,71,147
RT @mchaudhry82: Tuesday’s 👀2: $QQQ $SPY $UVXY $TVIX $ROKU $TSLA $NFLX $TWLO $NVDA $PINS $PAYC $SEDG $TLRY $TER $TWTR $SQ $PYPL $V $VFF $XL…,1161215574631997440,LONDONAIMCAP,3490311803,False,2019-08-13 09:59:01+00:00,758,2085
RT @NaviAvatar1: Hong Kong Fears grip stocks $AAPL $AMZN $ROKU $PINS $NVDA $BABA $TWLO https://t.co/sZxViuupmL,1161215839816867840,CrowdFundYouth,2482808712,False,2019-08-13 10:00:05+00:00,5738,8470
RT @fischersblack: Focus on &gt;40% SaaS growth companies $ZM $MDB $TWLO $ESTC $ZS $SQ $SMAR $AYX $SHOP $OKTA $PD $PLAN $COUP $EVBG $ZEN https…,1161249897783283713,JohnnyWongjo111,826315020686368768,False,2019-08-13 12:15:25+00:00,5,227
"Third Point's 13F
New:  $COLD $BURL $CNC $CCO $CRWD $FI $GO $GTT $LINX $PSN $PINS $TW $TWLO $ZM
Raised: $ADBE $BSX… https://t.co/VAeCqTsfQs",1161250065270415361,OpenOutcrier,2334614718,False,2019-08-13 12:16:05+00:00,40421,441
"RT @OpenOutcrier: Third Point's 13F
New:  $COLD $BURL $CNC $CCO $CRWD $FI $GO $GTT $LINX $PSN $PINS $TW $TWLO $ZM
Raised: $ADBE $BSX $CC $F…",1161251012126150656,pnani456,471121755,False,2019-08-13 12:19:50+00:00,1099,279
"Just for juxtaposition, I made $12K on $TWLO alone in like 2-weeks.. Simply monetizing risk.. Didn’t have to fuck a… https://t.co/UVkzh2G6Q2",1161254019110711296,exis10tial,364898648,False,2019-08-13 12:31:47+00:00,2054,805
Deep in the trends. A man of many patterns. Read. Develop. Strengthen. Conquer. #PlackCo #LK $LK $OSTK $TSLA $AMD $CLDRA $TWLO,1161256647702065152,PlackCo,1137894943639388160,False,2019-08-13 12:42:14+00:00,96,724
RT @NaviAvatar1: Hong Kong Fears grip stocks $AAPL $AMZN $ROKU $PINS $NVDA $BABA $TWLO https://t.co/sZxViuupmL,1161257811365335042,NaviAvatar1,514099301,False,2019-08-13 12:46:52+00:00,1866,1588
"RT @OpenOutcrier: Third Point's 13F
New:  $COLD $BURL $CNC $CCO $CRWD $FI $GO $GTT $LINX $PSN $PINS $TW $TWLO $ZM
Raised: $ADBE $BSX $CC $F…",1161261539418152960,Gambiste1,1136370591517290496,False,2019-08-13 13:01:40+00:00,1543,2
"RT @MKoch666: $TWLO
hammer, 2b making
watching https://t.co/bmTRfZgivI",1161263115842932736,stockassassin74,501848788,False,2019-08-13 13:07:56+00:00,1316,2368
RT @alexsawtschuk: Former GE CEO Jeff Immelt Loaded Up on $TWLO Stock After It Slipped https://t.co/GdAmOK6IVG via @BarronsOnline,1161263145031045121,stockassassin74,501848788,False,2019-08-13 13:08:03+00:00,1316,2368
Good day $cybr $ttd $twlo,1161275121677373440,Pharmdca,1884013189,False,2019-08-13 13:55:39+00:00,7336,303
"$AYX  
 
Hod 
Higher than ydays body is bullish 
 
Bull flag 
 To break new ATH  
 
$TEAM $TWLO $OKTA $ZS",1161276313270984707,MadMraket,19052568,False,2019-08-13 14:00:23+00:00,1382,150
Updated longs by size... $PAYS $ROKU $SE $TWLO $PINS $AVLR $NVTA $EHTH. Just over 10% cash.,1161276354899431424,PatternProfits,16851206,False,2019-08-13 14:00:33+00:00,7817,189
"$TWLO  
 
Bullish engulfing  
 
ER Beat and they took it down 
 
Great to add/buy 
 
I posted what CEO said about t… https://t.co/GYHemMe7Ut",1161278276440154113,MadMraket,19052568,False,2019-08-13 14:08:11+00:00,1382,150
$TWLO what happened to this one ? $SPY is running today but no action here .,1161280349076447235,JaydenWadeGood,2647167192,False,2019-08-13 14:16:25+00:00,2,8
"$TWLO Hedgie Daniel Loeb of Third Point LLC took a sizable stake of 150,000 CLASS A SHARES in second quarter as per 13F form",1161281276327972865,JayK98,231133861,False,2019-08-13 14:20:06+00:00,13,135
$RLGY $YRIV $RKDA $DMPI $TRNX ... $TWLO,1161281777887002627,SquiggsTrades,4708066273,False,2019-08-13 14:22:06+00:00,138,462
@MikeEdward_TTG Scalping $twlo $130 calls  all day,1161287309259661313,WolfOfWeedST,2259383122,True,2019-08-13 14:44:04+00:00,49588,947
$TWLO Has lost some of the momo love. Could get some good prices in the next months if you're looking to add.,1161287514881253376,OphirGottlieb,100024370,True,2019-08-13 14:44:53+00:00,23040,305
$twlo 🤔📈 https://t.co/hSUwxfPeE6,1161290808823373825,HMB7World,53095982,False,2019-08-13 14:57:59+00:00,260,376
$TWLO in Uptrend: Stochastic indicator peaks and leaves oversold zone. View odds for this and other indicators:… https://t.co/SonpoID2xm,1161291408205996032,Tickeron,374729426,False,2019-08-13 15:00:22+00:00,707,808
"$TWLO No Reason to Short :Growth Stock,  Great Earnings , Communication Platform , Current Price: $130.92 ,  KeyCor… https://t.co/8wNYVn95cB",1161291854052302848,trade4me_net,267305162,False,2019-08-13 15:02:08+00:00,913,0
"$TWLO Swing Trade Plan 

130 X 125 https://t.co/PdbL8Ssx4l",1161301966456180748,ProTrader_Vini,700500866462150656,False,2019-08-13 15:42:19+00:00,1537,5
"$ESTC $AMD $TEAN $TWLO Growth Stocks , LT , Strategy Entry/ Add , Seeing is Believing , see previous Tweets",1161302356295901188,trade4me_net,267305162,False,2019-08-13 15:43:52+00:00,913,0
"Popular: $ROKU, $BZUN, $SE, $PFGC, $AHL, $ATLO, $EWH, $INTU, $NEWT, $GOOS, $TWLO",1161306473596502017,LargeVoidBot,412611622,False,2019-08-13 16:00:13+00:00,2279,1
#Options #maxpain chart for $TWLO. Free options app https://t.co/wPNDm22czd https://t.co/0J1xqTHeAi,1161306760759664641,OptionsMaxPain,706297891070087168,False,2019-08-13 16:01:22+00:00,3049,4276
$TWLO at 130s now vs 129 lows... red to green?,1161307481412427777,SwatOptions,106504911,False,2019-08-13 16:04:14+00:00,37738,56
"$TW $TWLO $PINS

""Third Point's notable new buys among IPO stocks included Tradeweb Markets (TW), Twilio (TWLO) and… https://t.co/NiSkkCDwiE",1161309811335561217,OphirGottlieb,100024370,True,2019-08-13 16:13:29+00:00,23053,305
"$TWLO Hammer Forming , Green in coming......",1161311788815855619,trade4me_net,267305162,False,2019-08-13 16:21:21+00:00,913,0
$TWLO Turns Green,1161313697282891776,trade4me_net,267305162,False,2019-08-13 16:28:56+00:00,913,0
"RT @OphirGottlieb: $TW $TWLO $PINS

""Third Point's notable new buys among IPO stocks included Tradeweb Markets (TW), Twilio (TWLO) and Pint…",1161313801041580033,KennyFoley3,1653967154,False,2019-08-13 16:29:20+00:00,297,1015
RT @PatternProfits: Updated longs by size... $PAYS $ROKU $SE $TWLO $PINS $AVLR $NVTA $EHTH. Just over 10% cash.,1161321301467783169,TimeIsUrFriend,1125602295318663170,False,2019-08-13 16:59:09+00:00,6,36
$twlo 130’s and $cybr 117’s bought more. Hasn’t seen momentum yet on a very green day in Nasdaq and Dow.,1161324501453307904,Pharmdca,1884013189,False,2019-08-13 17:11:52+00:00,7336,303
RT @SwatOptions: $TWLO at 130s now vs 129 lows... red to green?,1161325041151352832,LarryKBradford,364547486,False,2019-08-13 17:14:00+00:00,615,2784
Stops hit... only happens on real world.... profits locked $TWLO $SPOT but way too soon https://t.co/dYrXAdP3EA,1161326729635467265,SwatOptions,106504911,False,2019-08-13 17:20:43+00:00,37740,56
"$GOOGL $TWLO:

To Find Artificial Intelligence Stocks to Buy, Think Like Bill Gates:

https://t.co/0Jf5lIyAvA",1161332388443697152,newswelldone,2342763212,False,2019-08-13 17:43:12+00:00,964,0
$TWLO 🔥,1161334432604786688,Lkuvd2,1149255468956753925,False,2019-08-13 17:51:19+00:00,8,32
$TWLO +3$ https://t.co/AEdW5LYCgd,1161336446764146689,SwatOptions,106504911,False,2019-08-13 17:59:20+00:00,37747,56
RT @SwatOptions: Stops hit... only happens on real world.... profits locked $TWLO $SPOT but way too soon https://t.co/dYrXAdP3EA,1161341891385933825,Imdavethetrader,743463631153553408,False,2019-08-13 18:20:58+00:00,454,3153
RT @SwatOptions: Stops hit... only happens on real world.... profits locked $TWLO $SPOT but way too soon https://t.co/dYrXAdP3EA,1161343543400685568,choyondey1,3435254174,False,2019-08-13 18:27:32+00:00,475,2871
RT @SwatOptions: Stops hit... only happens on real world.... profits locked $TWLO $SPOT but way too soon https://t.co/dYrXAdP3EA,1161349035346804736,Bobbie_Gervais,4753489110,False,2019-08-13 18:49:21+00:00,950,3344
RT @SwatOptions: Stops hit... only happens on real world.... profits locked $TWLO $SPOT but way too soon https://t.co/dYrXAdP3EA,1161356078837358593,FeldbergMt,871672883562598400,False,2019-08-13 19:17:20+00:00,3664,3428
$TWLO https://t.co/ffQhrlpyIj,1161387483969404928,OphirGottlieb,100024370,True,2019-08-13 21:22:08+00:00,23109,304
$PINS $TWLO $CHGG $BYND $BABA https://t.co/gXEBeVwOZ9,1161387640891068422,MadMraket,19052568,False,2019-08-13 21:22:45+00:00,1390,150
Daniel Loeb's 5 Biggest Stock Buys of 2nd Quarter https://t.co/LcF9sPsTgq $CNC $BURL $GTT $TW $COLD $PINS $TWLO… https://t.co/LI7OyWOyWQ,1161395966756478976,gurufocus,20109018,False,2019-08-13 21:55:50+00:00,7050,203
RT @fischersblack: Focus on &gt;40% SaaS growth companies $ZM $MDB $TWLO $ESTC $ZS $SQ $SMAR $AYX $SHOP $OKTA $PD $PLAN $COUP $EVBG $ZEN https…,1161417486308446208,Gambiste1,1136370591517290496,False,2019-08-13 23:21:21+00:00,1549,2
Dow up 382 $AMZN $GOOGL $TSLA $NFLX $ROKU $TWLO $PINS $OSTK $GBTC https://t.co/NXO0lnS6RY,1161423305779208193,NaviAvatar1,514099301,False,2019-08-13 23:44:28+00:00,1866,1588
Watch what happened at 0:01 in @NaviAvatar1's broadcast: Dow up 382 $AMZN $GOOGL $TSLA $NFLX $ROKU $TWLO $PINS $OST… https://t.co/pCwBIC7QzU,1161423354382954496,llyrx,17006269,False,2019-08-13 23:44:40+00:00,228,488
$PODD $NVTA $TWLO $ZS $ZEN https://t.co/KlhK605Qs5,1161427657004912640,MadMraket,19052568,False,2019-08-14 00:01:46+00:00,1396,150
Stock and Options trading system. VolatilityTrader: https://t.co/eVwKMfovby $SVXY $W $WYNN $UVXY $SRPT $TIF $TGT $LOW $TWLO $VIX $FN $MON,1161431529475772422,ProfectuSystems,752958203281932288,False,2019-08-14 00:17:09+00:00,826,12
"@lyon_caleb For the record, I didn't add to $PAYS until Friday. I did grab $EHTH $NVTA and $TWLO though.",1161452064968511489,PatternProfits,16851206,False,2019-08-14 01:38:45+00:00,7829,189
@BrianFeroldi $TWLO,1161454137613201408,jimomal77,227323748,False,2019-08-14 01:46:59+00:00,516,1263
RT @NaviAvatar1: Dow up 382 $AMZN $GOOGL $TSLA $NFLX $ROKU $TWLO $PINS $OSTK $GBTC https://t.co/NXO0lnS6RY,1161457171529207809,StellaNelaStnza,16087780,False,2019-08-14 01:59:03+00:00,843,1030
"Lost in $LABS week, I added to $AMD $SHOP $STNE $JMIA $TWLO $WORK, and started positions in $CMG $NVDA Mon. Sold $CGC $CHWY $PYX #labsweek",1161467681670926336,tribefankyle,419366399,False,2019-08-14 02:40:48+00:00,228,416
Twilio Inc $TWLO Receives Consensus Rating of “Buy” from Brokerages https://t.co/xljd9vHNLe,1161471626657128448,macondailynews,966765919191142401,False,2019-08-14 02:56:29+00:00,162,13
@Prometheus_Cap $TWLO over 135 trigger outside bull week,1161472367169699841,TEEELAZER,3008391016,False,2019-08-14 02:59:26+00:00,494,334
@cperruna Reminds me of a $TWLO or SendGrid. Engineers evangelize for it. So high NPS and loyalty which means low churn.,1161478151157026818,JamesLien,184092968,False,2019-08-14 03:22:25+00:00,399,821
"RT @OpenOutcrier: Third Point's 13F
New:  $COLD $BURL $CNC $CCO $CRWD $FI $GO $GTT $LINX $PSN $PINS $TW $TWLO $ZM
Raised: $ADBE $BSX $CC $F…",1161499910220500993,GBaller,14153106,False,2019-08-14 04:48:52+00:00,300,1621
RT @PatternProfits: Updated longs by size... $PAYS $ROKU $SE $TWLO $PINS $AVLR $NVTA $EHTH. Just over 10% cash.,1161509057313878019,hightabletrades,270497606,False,2019-08-14 05:25:13+00:00,109,291
"RT @OphirGottlieb: $TW $TWLO $PINS

""Third Point's notable new buys among IPO stocks included Tradeweb Markets (TW), Twilio (TWLO) and Pint…",1161511705626759169,yasu_mentalist,1643040931,False,2019-08-14 05:35:45+00:00,79,225
RT @NaviAvatar1: Dow up 382 $AMZN $GOOGL $TSLA $NFLX $ROKU $TWLO $PINS $OSTK $GBTC https://t.co/NXO0lnS6RY,1161620381326647297,NaviAvatar1,514099301,False,2019-08-14 12:47:35+00:00,1865,1588
"Long Watches: $GO, $PSDO, $REAL, $DISH, $CHNG, $HUYA! Short Watches: $MYGN, $GS, $W, $TWLO, $ROKU, $M, $LK, $TLRY, $WMT, $C!",1161623617572089856,ScalpMaster1,2964569193,False,2019-08-14 13:00:27+00:00,24500,6269
"$YNDX $TWLO:

28 Technology Stocks Moving In Wednesday’s Pre-Market Session:

https://t.co/Mg2ICDRrLK",1161626837497319430,ProVesting,2881595931,False,2019-08-14 13:13:14+00:00,1591,6
"Favs: $REAL over 19, $GS under 198, $W under 118.50, $TWLO under 127.50, $WMT under 104.70!",1161629950308433922,ScalpMaster1,2964569193,False,2019-08-14 13:25:36+00:00,24500,6269
$TWLO watch AMZN &amp; AAPLE when you see them reverse jump in TWLO. When AMZN &amp; AAPLE slow start to turn sell down sel… https://t.co/BSBkmHfX1c,1161639923205586944,JustTradingHoy,2499221053,False,2019-08-14 14:05:14+00:00,277,222
Sold $TWLO for small gain. Started $SQQQ hedge 35.60s,1161642478468026371,PatternProfits,16851206,False,2019-08-14 14:15:23+00:00,7831,189
Bought $twlo 126 $cybr 116’s,1161646107115438081,Pharmdca,1884013189,False,2019-08-14 14:29:48+00:00,7339,305
RT @CabotAnalysts: 3 AI #stocks to buy https://t.co/IIsYucLXc4 $SPLK $TWLO #AI #investing https://t.co/faxQ9c09CQ,1161647764868087808,Alagiejaiteh2,797929463606603776,False,2019-08-14 14:36:24+00:00,2,56
RT @CabotAnalysts: 3 AI #stocks to buy https://t.co/IIsYucLXc4 $SPLK $TWLO #AI #investing https://t.co/aNDvjCUHPX,1161648268901834752,Alagiejaiteh2,797929463606603776,False,2019-08-14 14:38:24+00:00,2,56
RT @CabotAnalysts: Here are 5 helpful bits of investment jargon you'll want to know https://t.co/LyrSSyf6t4 $OMCL $RPD $TWLO #small-caps #i…,1161648280033464322,Alagiejaiteh2,797929463606603776,False,2019-08-14 14:38:26+00:00,2,56
RT @CabotAnalysts: Here are 5 helpful bits of investment jargon you'll want to know https://t.co/LyrSSyf6t4 $OMCL $RPD $TWLO #small-caps #i…,1161648883132444674,Alagiejaiteh2,797929463606603776,False,2019-08-14 14:40:50+00:00,2,56
RT @CabotAnalysts: A look at $PODD $TNDM $GH $Z $DOCU $AVLR $TWLO and other resilient growth stocks in this week's stock market review. Don…,1161648991819485186,Alagiejaiteh2,797929463606603776,False,2019-08-14 14:41:16+00:00,2,56
RT @CabotAnalysts: 5 strong #software #stocks to add to your #watchlist for this week https://t.co/1U2zbpELkp $ZEN $ARCE $TWLO $SVMK #inves…,1161650041104343041,Alagiejaiteh2,797929463606603776,False,2019-08-14 14:45:26+00:00,2,60
$TWLO - look at the way the 20-day went from support in July to resistance now. Also notice how the 100-day went fr… https://t.co/EJ3RlNin4c,1161651171968323584,BretKenwell,478050993,False,2019-08-14 14:49:56+00:00,1874,1072
$TWLO 125 minor pivot,1161651937793626112,BrandonPKoch,767005402047193089,False,2019-08-14 14:52:59+00:00,286,48
$TWLO approaching target 👇👇 https://t.co/UzgmD9tGTW,1161652840240054273,OphirGottlieb,100024370,True,2019-08-14 14:56:34+00:00,23244,305
$TWLO 🧐 https://t.co/OgwnVDH3SC,1161654948532084739,BrandonPKoch,767005402047193089,False,2019-08-14 15:04:56+00:00,286,48
Has anyone seen the plunge protection team? Asking for a friend.... $spy $qqq $djia $twlo https://t.co/dIRYndNt4U,1161656330349895681,WolfOfWeedST,2259383122,True,2019-08-14 15:10:26+00:00,49594,948
$TWLO intraday. https://t.co/BcLgLBMdc0,1161658867400364032,BrandonPKoch,767005402047193089,False,2019-08-14 15:20:31+00:00,286,48
$TWLO #update 125 remount working so far https://t.co/cLKUBWn9jd,1161661742901911553,BrandonPKoch,767005402047193089,False,2019-08-14 15:31:56+00:00,286,48
RT @PatternProfits: Sold $TWLO for small gain. Started $SQQQ hedge 35.60s,1161662197162029056,JMcJMcJMcJMcJMc,2830155811,False,2019-08-14 15:33:45+00:00,28,207
Bought $TWLO at 125,1161662735278411776,ramypandey,2834548371,False,2019-08-14 15:35:53+00:00,93,118
$IYX telecom stocks still holding daily support. $TWLO https://t.co/MOvceqQImA,1161674078475841536,BrandonPKoch,767005402047193089,False,2019-08-14 16:20:57+00:00,286,48
Twilio's looking really cheap at these levels. $TWLO https://t.co/qMUeklhXUd,1161686755742867456,RudyHavenstein,1358146357,False,2019-08-14 17:11:20+00:00,47539,1372
"$TWLO in Uptrend: price expected to rise as it breaks its lower Bollinger Band on August 2, 2019. View odds for thi… https://t.co/kQEEdHKM0B",1161693642987200512,Tickeron,374729426,False,2019-08-14 17:38:42+00:00,716,807
$TWLO sell that buy made under 124 and wait for pull back. Rinse and repeat all day until 3pm EST. then go cash,1161696101986177024,JustTradingHoy,2499221053,False,2019-08-14 17:48:28+00:00,277,222
"My top 10 are $TSLA $NFLX $BA $ROKU $NVDA $TWLO $SHOP $BYND $AMD $BABA

1 find 20 HV largecaps
2 remove the ones w… https://t.co/vbKCcUvJMw",1161698149179764742,team3dstocks,3241126108,False,2019-08-14 17:56:36+00:00,11505,44
"RT @team3dstocks: My top 10 are $TSLA $NFLX $BA $ROKU $NVDA $TWLO $SHOP $BYND $AMD $BABA

1 find 20 HV largecaps
2 remove the ones w shitty…",1161698190007132161,BtwThought,792187998737575937,False,2019-08-14 17:56:46+00:00,103,706
"RT @team3dstocks: My top 10 are $TSLA $NFLX $BA $ROKU $NVDA $TWLO $SHOP $BYND $AMD $BABA

1 find 20 HV largecaps
2 remove the ones w shitty…",1161700660783587328,SR00055,266090613,False,2019-08-14 18:06:35+00:00,110,814
"$TWLO  maybe one last play to buy under $124 let's see if it comes.  But to play,  will depend on action that I'll… https://t.co/Oh0Kl9FcQh",1161701285231566848,JustTradingHoy,2499221053,False,2019-08-14 18:09:04+00:00,277,222
